analysis_type,roi_index,roi_label,comparison,coefficient,p_value,p_value_fdr,cohens_d,mean_difference,change_difference,active_change_mean,sham_change_mean,p_value_active_vs_zero,p_value_sham_vs_zero
baseline_corrected,474,Paracingulate gyrus mid-anterior LH,recovery_minus_baseline,diffusion,0.5903741674376033,1.0,0.19237873131931973,,0.008827944574391063,-0.006028581380035303,-0.014856525954426367,0.555523281917264,0.26310795274965293
baseline_corrected,475,Cerebellum IV,stimulation_minus_baseline,drift_0,0.3918772541473541,0.944193666463272,-0.30715206392583844,,-0.009843808806544153,-0.0407823756256422,-0.030938566819098047,9.322355152563821e-05,0.0019936819159333567
baseline_corrected,475,Cerebellum IV,stimulation_minus_baseline,drift_1,0.5521362459032917,0.923835810138841,0.21260287242561077,,0.005234598954990746,0.018883689626670183,0.013649090671679437,0.000882592400298895,0.08535387538950065
baseline_corrected,475,Cerebellum IV,stimulation_minus_baseline,diffusion,0.4289886963771805,0.9570466777564985,0.28347019171934157,,0.0321585672610831,0.11392127472695884,0.08176270746587574,0.0018072846738781943,0.007516497973199815
baseline_corrected,475,Cerebellum IV,recovery_minus_baseline,drift_0,0.4801502309475779,1.0,-0.25278281336022185,,-0.007208584671975122,-0.02938572504437797,-0.02217714037240285,0.002715399570540609,0.0018139651529030646
baseline_corrected,475,Cerebellum IV,recovery_minus_baseline,drift_1,0.8520529916248961,0.9994298550101874,0.0665087846812011,,0.001293413913660205,0.016275546560010536,0.014982132646350331,0.00807996515654776,0.003549748807423632
baseline_corrected,475,Cerebellum IV,recovery_minus_baseline,diffusion,0.6939635169127568,1.0,0.14046454612996015,,0.012559376883379055,0.05813443602387562,0.04557505914049657,0.033930850766496747,0.033421395822551866
baseline_corrected,476,Cingulate middle anterior RH,stimulation_minus_baseline,drift_0,0.7820089286262042,0.9729977435154715,0.09871128061437291,,0.0014877494634655268,0.0023539335468867567,0.0008661840834212299,0.5264581834987996,0.8272861357088904
baseline_corrected,476,Cingulate middle anterior RH,stimulation_minus_baseline,drift_1,0.018946439762572913,1.0,0.877051702500289,,0.013318860235270284,0.009825311514203358,-0.0034935487210669253,0.010997978907200936,0.41474879378050633
baseline_corrected,476,Cingulate middle anterior RH,stimulation_minus_baseline,diffusion,0.09520743222890331,0.8627646955964335,0.6091257315670084,,0.029372919431806595,0.014083563171092581,-0.015289356260714012,0.23236643447673766,0.24914782015528802
baseline_corrected,476,Cingulate middle anterior RH,recovery_minus_baseline,drift_0,0.3519607023365189,1.0,-0.3342823094438951,,-0.006267286040644431,0.0026372806090635362,0.008904566649707967,0.6014842583733339,0.06204405876118779
baseline_corrected,476,Cingulate middle anterior RH,recovery_minus_baseline,drift_1,0.04898332597214687,1.0,0.7255000367170344,,0.009839603701308795,0.0025831384564352997,-0.007256465244873494,0.374849300460683,0.08075113058830742
baseline_corrected,476,Cingulate middle anterior RH,recovery_minus_baseline,diffusion,0.06948860680615278,1.0,0.6655908479118492,,0.0325087152352046,0.001494999214267264,-0.031013716020937332,0.8988323519254229,0.028797064248814955
baseline_corrected,477,Forceps minor middle LH,stimulation_minus_baseline,drift_0,0.970530358451534,1.0,-0.013170796393028799,,-0.0003032337599487619,-0.004757778453418982,-0.00445454469347022,0.46016990508712385,0.4036326579932994
baseline_corrected,477,Forceps minor middle LH,stimulation_minus_baseline,drift_1,0.9973941809647102,0.99934602867697,-0.0011643363598762878,,-2.111942559723085e-05,-0.0004916797741792937,-0.0004705603485820628,0.9230269542564847,0.9081627824781274
baseline_corrected,477,Forceps minor middle LH,stimulation_minus_baseline,diffusion,0.9126149308253009,0.998416334578107,-0.039127836033323225,,-0.002285173575020536,0.02194909985924187,0.024234273434262404,0.13371415750658708,0.13453250994767593
baseline_corrected,477,Forceps minor middle LH,recovery_minus_baseline,drift_0,0.7151080925915979,1.0,-0.13027487723128794,,-0.0027240861618550113,0.0025370056386019376,0.005261091800456949,0.5873459011138822,0.37931632512862046
baseline_corrected,477,Forceps minor middle LH,recovery_minus_baseline,drift_1,0.07337416540107224,1.0,-0.6560183378588731,,-0.011860162295689801,-0.01011681884929127,0.001743343446398531,0.07253371430858192,0.6410461019706859
baseline_corrected,477,Forceps minor middle LH,recovery_minus_baseline,diffusion,0.45902670339954554,1.0,-0.26520666460113423,,-0.01348015951206765,-0.004315031893184177,0.009165127618883473,0.6760101576278814,0.5463023896075779
baseline_corrected,478,Pons middle,stimulation_minus_baseline,drift_0,0.8104599695094574,0.9775159113989216,0.0855446644986319,,0.0011818965752304058,-0.0043123692909608005,-0.005494265866191206,0.10322284837784408,0.21104288728800008
baseline_corrected,478,Pons middle,stimulation_minus_baseline,drift_1,0.8180053788163306,1.0,-0.08207398294476732,,-0.0017891815222475993,0.002243144229781057,0.004032325752028656,0.6352951526409797,0.5225740639834637
baseline_corrected,478,Pons middle,stimulation_minus_baseline,diffusion,0.5145037343958717,0.9614084379952056,0.23322557329135266,,0.01159204738362624,0.009381515194032264,-0.0022105321895939754,0.47392597320809227,0.8571427088162404
baseline_corrected,478,Pons middle,recovery_minus_baseline,drift_0,0.5694631038086122,1.0,0.20335454266704453,,0.003997812234161504,-0.002627967084397201,-0.0066257793185587055,0.6469683152133188,0.12567572855927228
baseline_corrected,478,Pons middle,recovery_minus_baseline,drift_1,0.9457728080711785,0.9933039543229608,-0.02424946938504004,,-0.0003488450581377691,-0.0005878484489398499,-0.0002390033908020808,0.8697933321175462,0.9488820382717239
baseline_corrected,478,Pons middle,recovery_minus_baseline,diffusion,0.9429916824702103,1.0,0.025495316187568222,,0.0014844420756373305,-0.005867023238378002,-0.007351465314015333,0.6591910965265091,0.6510443276748541
baseline_corrected,479,Parahippocampal gyrus posterior RH,stimulation_minus_baseline,drift_0,0.5702851393309165,0.9510944343238737,-0.20291933868186204,,-0.0048388945359175185,0.00027962957216073675,0.005118524108078256,0.9561709493294713,0.4623368115787081
baseline_corrected,479,Parahippocampal gyrus posterior RH,stimulation_minus_baseline,drift_1,0.48695228555674674,0.9149342025873554,-0.24884944835211323,,-0.006358364164812169,0.001696468048314975,0.008054832213127144,0.7659685248220109,0.2738123625961619
baseline_corrected,479,Parahippocampal gyrus posterior RH,stimulation_minus_baseline,diffusion,0.7445842577755647,0.9838119741447461,0.11625162110275357,,0.007260216334570963,0.00849782467224472,0.0012376083376737564,0.5476559427231762,0.943673383736273
baseline_corrected,479,Parahippocampal gyrus posterior RH,recovery_minus_baseline,drift_0,0.3185874585734264,1.0,-0.3585814729623554,,-0.007711954533502018,-0.0005014335494825195,0.0072105209840194985,0.9081949099971403,0.26945639269270405
baseline_corrected,479,Parahippocampal gyrus posterior RH,recovery_minus_baseline,drift_1,0.29994995754059467,1.0,-0.3729187647045516,,-0.005784801669227157,-0.0019263476950476311,0.0038584539741795256,0.6226098492531746,0.34083158061666086
baseline_corrected,479,Parahippocampal gyrus posterior RH,recovery_minus_baseline,diffusion,0.8073940325900604,1.0,0.08695732470197658,,0.005896510076923475,-0.009338111516747894,-0.01523462159367137,0.6166528318072358,0.34205976559359796
baseline_corrected,480,Precentral gyrus middle anterior RH,stimulation_minus_baseline,drift_0,0.4474059158363787,0.956458575817227,0.27218481376078196,,0.006270342817464508,0.0035207600800379194,-0.002749582737426589,0.6333353790830543,0.47470859423209266
baseline_corrected,480,Precentral gyrus middle anterior RH,stimulation_minus_baseline,drift_1,0.6313960008303907,0.9383882508712919,0.17137413762509518,,0.0031328001530725545,-0.00194802583759969,-0.0050808259906722445,0.6690554669506874,0.29377324735004834
baseline_corrected,480,Precentral gyrus middle anterior RH,stimulation_minus_baseline,diffusion,0.5151273360796045,0.9538705102088879,0.23287736608590037,,0.012845882280831552,0.009466774409625015,-0.003379107871206536,0.5971478847314022,0.6979881227922962
baseline_corrected,480,Precentral gyrus middle anterior RH,recovery_minus_baseline,drift_0,0.8078526885904831,1.0,-0.08674590397416092,,-0.0016525774939033545,-0.0057024725801282615,-0.004049895086224907,0.3679205009567723,0.16340409125520747
baseline_corrected,480,Precentral gyrus middle anterior RH,recovery_minus_baseline,drift_1,0.6020868960790833,1.0,0.18631350808269112,,0.0029905032217408907,-0.0022434884349865035,-0.005233991656727394,0.6306140884389657,0.14057323540978
baseline_corrected,480,Precentral gyrus middle anterior RH,recovery_minus_baseline,diffusion,0.5969371150005074,1.0,0.18897320999132233,,0.00905043190949203,0.006122451774672031,-0.002927980134819999,0.6667571943333486,0.764873559357666
baseline_corrected,481,Operculum orbitalis LH,stimulation_minus_baseline,drift_0,0.247483966882277,0.9860839769939753,0.41700237990590516,,0.009974499052995687,0.0147808901980125,0.004806391145016813,0.035715035764193354,0.3977000807173984
baseline_corrected,481,Operculum orbitalis LH,stimulation_minus_baseline,drift_1,0.4162064605533343,0.9492102797474707,-0.29147737514007344,,-0.004536768408696582,0.0056226444542853745,0.010159412862981956,0.06989436996015812,0.046759975231582325
baseline_corrected,481,Operculum orbitalis LH,stimulation_minus_baseline,diffusion,0.32385750961502,0.950229483798798,-0.35463289087233335,,-0.02362087328821446,-0.01937294066623824,0.00424793262197622,0.3285392393338875,0.7600975569478202
baseline_corrected,481,Operculum orbitalis LH,recovery_minus_baseline,drift_0,0.5186474824326726,1.0,0.23091607793915161,,0.005421095756989363,0.009195178242095788,0.0037740824851064253,0.22459307591973288,0.36318172105254454
baseline_corrected,481,Operculum orbitalis LH,recovery_minus_baseline,drift_1,0.7924237820646147,0.9956342979560313,0.09387608458154655,,0.0019221344624621127,0.002760429995613156,0.0008382955331510435,0.4111709504648027,0.8984881446769479
baseline_corrected,481,Operculum orbitalis LH,recovery_minus_baseline,diffusion,0.5624416829399154,1.0,-0.20708479745340816,,-0.013302909012099766,-0.02864374423395353,-0.015340835221853763,0.14881799912508786,0.2462438080798854
baseline_corrected,482,Middle frontal gyrus middle superior LH,stimulation_minus_baseline,drift_0,0.34589811092000944,0.9624990912556785,-0.33857730289248833,,-0.005562925658051413,-0.004762339107109381,0.0008005865509420312,0.2519006889661255,0.8519354889251993
baseline_corrected,482,Middle frontal gyrus middle superior LH,stimulation_minus_baseline,drift_1,0.4261195846612801,0.9465215936944703,0.2852545915004522,,0.004272984886997674,0.002579013794553518,-0.0016939710924441563,0.518245005642513,0.6433837880753135
baseline_corrected,482,Middle frontal gyrus middle superior LH,stimulation_minus_baseline,diffusion,0.859019673222877,0.9995865288411659,0.06334123604203035,,0.0033026716527677657,0.004761609560581396,0.0014589379078136307,0.7727626888416325,0.8706562280540673
baseline_corrected,482,Middle frontal gyrus middle superior LH,recovery_minus_baseline,drift_0,0.09322338019169699,1.0,-0.6129862016571983,,-0.011253172384799545,-0.006339650840625313,0.004913521544174231,0.15213187912480353,0.3363324870969552
baseline_corrected,482,Middle frontal gyrus middle superior LH,recovery_minus_baseline,drift_1,0.5997021653709419,1.0,-0.1875437962985918,,-0.0027563735778353684,-0.0024541760690174495,0.0003021975088179187,0.5775680974723189,0.9184277217703551
baseline_corrected,482,Middle frontal gyrus middle superior LH,recovery_minus_baseline,diffusion,0.613415025180028,1.0,0.1805003900942134,,0.00823393477288234,-0.005833698528070828,-0.014067633300953168,0.6551487686158954,0.17205204817891298
baseline_corrected,483,Middle frontal gyrus mid-anterior LH,stimulation_minus_baseline,drift_0,0.8566465828598038,0.9900746059237461,-0.06441960920363238,,-0.001463486009383435,-0.00546927455773394,-0.004005788548350505,0.19494474727931377,0.5727525435278517
baseline_corrected,483,Middle frontal gyrus mid-anterior LH,stimulation_minus_baseline,drift_1,0.3958119749341411,0.9673304590275906,-0.30457620440219296,,-0.005499383856885494,0.0009119541023200365,0.006411337959205531,0.8479727231742077,0.16086672127820548
baseline_corrected,483,Middle frontal gyrus mid-anterior LH,stimulation_minus_baseline,diffusion,0.476150528235471,0.9412705423033249,-0.25511058496871625,,-0.014771573739215917,-0.006232947212958713,0.008538626526257205,0.6162261698844822,0.6114095665172296
baseline_corrected,483,Middle frontal gyrus mid-anterior LH,recovery_minus_baseline,drift_0,0.4388052095306362,1.0,-0.2774193709781763,,-0.00631474095713149,-0.0047865463910428336,0.0015281945660886563,0.43712425803546395,0.7797931380041209
baseline_corrected,483,Middle frontal gyrus mid-anterior LH,recovery_minus_baseline,drift_1,0.6890041881742248,1.0,0.14287161210200522,,0.0021107093453635495,0.0035623489143090997,0.0014516395689455502,0.31514255616278064,0.7177728730683488
baseline_corrected,483,Middle frontal gyrus mid-anterior LH,recovery_minus_baseline,diffusion,0.9640008456914488,1.0,0.01609090962628178,,0.0008062441280735884,-0.007407630970696687,-0.008213875098770276,0.5109247651341486,0.5629789554066456
baseline_corrected,484,Caudate superior posterior,stimulation_minus_baseline,drift_0,0.6464009807146932,0.949662272958172,0.16384722106848007,,0.003901907013943282,-0.001170721697323856,-0.005072628711267138,0.7940824467856318,0.4903965949039182
baseline_corrected,484,Caudate superior posterior,stimulation_minus_baseline,drift_1,0.8083270727977362,1.0,-0.08652726686552104,,-0.0018929540089391399,0.008245978698438124,0.010138932707377264,0.20654665647799322,0.042063851840319494
baseline_corrected,484,Caudate superior posterior,stimulation_minus_baseline,diffusion,0.3919831034193766,0.9579730260177605,-0.30708255490391817,,-0.021177095756249726,-0.021736198284161703,-0.000559102527911976,0.28852449415403963,0.9693104645046144
baseline_corrected,484,Caudate superior posterior,recovery_minus_baseline,drift_0,0.3501918778073225,1.0,-0.33553028605660007,,-0.008168722722072587,-0.002786457491461274,0.005382265230611313,0.6642672891847916,0.37385324173642387
baseline_corrected,484,Caudate superior posterior,recovery_minus_baseline,drift_1,0.7446996441809179,1.0,-0.11619710903574156,,-0.002553356146262021,0.002479117901723156,0.005032474047985177,0.695839269190959,0.296707174623565
baseline_corrected,484,Caudate superior posterior,recovery_minus_baseline,diffusion,0.5480555694033731,1.0,0.21480250539076626,,0.016193455713212516,-0.025936153142795706,-0.04212960885600822,0.24300265243225078,0.01862752517684601
baseline_corrected,485,Corpus callosum genu inferior,stimulation_minus_baseline,drift_0,0.17734914574876076,1.0,0.4884099451765433,,0.0125125706423192,0.0032011184871435817,-0.009311452155175618,0.6679052369276752,0.10175096886835053
baseline_corrected,485,Corpus callosum genu inferior,stimulation_minus_baseline,drift_1,0.10306572318379673,0.9594481867291622,0.5944700109573465,,0.010397066618530064,-0.001984549294744938,-0.012381615913275001,0.656062868448162,0.012702820775687258
baseline_corrected,485,Corpus callosum genu inferior,stimulation_minus_baseline,diffusion,0.11487551770211864,0.9118800785036394,-0.5741091039303018,,-0.03449761597777611,-0.02010277321526567,0.01439484276251044,0.204630203793048,0.3488268972551235
baseline_corrected,485,Corpus callosum genu inferior,recovery_minus_baseline,drift_0,0.7144171848043221,1.0,0.1306060291312001,,0.0024093539922417813,-0.001876787028562506,-0.004286141020804287,0.6991967145233395,0.35113981605480926
